,0
527,17.77541927691448
528,17.66636645597975
529,17.72578489398893
530,17.741599561832007
531,17.7842895290074
532,17.71002658768277
533,17.717021513518517
534,17.758907956379076
535,17.71763226451766
536,17.730221286071043
537,17.703208715072176
538,17.7389965047955
539,17.669208452986826
540,17.678996591683916
541,17.710911399765468
542,17.785654623497177
543,17.795062493387054
544,17.661787796357103
545,17.73319914352396
546,17.71659402262459
547,17.697594563780054
548,17.68584826957204
549,17.66747108659195
550,17.73207580128271
551,17.670561700724168
552,17.715031249667057
553,17.74504755828375
554,17.766929138005523
555,17.744189734957008
556,17.743324371425732
557,17.773077258919017
558,17.73739410204801
559,17.719090714367855
560,17.727714393613923
561,17.77495878339951
562,17.7426211712964
563,17.746450473618378
564,17.747845826750176
565,17.742092577014045
566,17.730803490337284
567,17.763102555034102
568,17.74015289916869
569,17.763939672185728
570,17.71074669851815
571,17.777178709248805
572,17.741554362866378
573,17.71223703298557
574,17.8015118186511
575,17.677695832124485
576,17.718965696208844
577,17.67543569497731
578,17.76896821342417
579,17.75756302336041
580,17.720981746592788
581,17.659983393916747
582,17.684843933903792
583,17.62468060001207
584,17.720679106470225
585,17.698072342052125
586,17.723249012403965
587,17.616939088202397
588,17.672555816453837
589,17.693184304102285
590,17.707352491419297
591,17.692246540818648
592,17.730650633013973
593,17.71012519270106
594,17.76936786889069
595,17.70204366299589
596,17.70518481233743
597,17.670630662449717
598,17.691887410561463
599,17.633134151288516
600,17.668747518873925
601,17.728978785304864
602,17.734625932158885
603,17.681671336073432
604,17.701737798222855
605,17.6392285367513
606,17.680080214654616
607,17.72104766693087
608,17.65614366401271
609,17.67969989300669
610,17.72600200889234
611,17.64434460826922
612,17.676754943585212
613,17.673474298191493
614,17.62602476886374
615,17.69053813016188
616,17.65983663403401
617,17.650508771300913
618,17.68992759420579
619,17.64088323312886
620,17.58686062777494
621,17.647248725811846
622,17.619457928724106
623,17.65235987779095
624,17.639618968639827
625,17.688135611151015
626,17.680856913967954
627,17.73539256551177
628,17.71426013544853
629,17.660562188205326
630,17.64525621010917
631,17.64212365907024
632,17.682738757850686
633,17.682240002062922
634,17.619900491704843
635,17.678422555390434
636,17.67100216009507
637,17.599323897301595
638,17.68467316083885
639,17.584093363857786
640,17.59858975449835
641,17.66786944129938
642,17.61440237590721
643,17.664405179973027
644,17.680275891483568
645,17.64303455968969
646,17.653090242075244
647,17.71381142580775
648,17.6781632696582
649,17.597723648800837
650,17.664180714787392
651,17.716512183313917
652,17.651214832657192
653,17.703451402177656
654,17.682704005627276
655,17.679322835454713
656,17.629752543899368
657,17.653191754790658
658,17.685238608399636
659,17.653106284252033
660,17.634113052465594
661,17.658086013247267
662,17.635378846648365
663,17.677522974869827
664,17.696828260220457
665,17.680431914678458
666,17.658681975733
667,17.6863661658062
668,17.680156330115167
669,17.65718791760588
670,17.716682823945533
671,17.615905093636915
672,17.644692411222838
673,17.697022656489693
674,17.67391692044196
675,17.707424590242567
676,17.67678791486192
677,17.6588369153956
678,17.611859607175692
679,17.689563176504453
680,17.593462076555912
681,17.65692574903424
682,17.696419137242728
683,17.68905589084191
684,17.67498810928153
685,17.660189369394697
686,17.74216948247863
687,17.64747892610872
688,17.64501821486185
689,17.721739260440955
690,17.67864771005396
691,17.711902063162054
692,17.6699358127131
693,17.671534065247478
694,17.681189459754258
695,17.72392805715862
696,17.67727353575573
697,17.67710505721245
698,17.627677912751977
699,17.71405956563655
700,17.688667110323205
701,17.654095092380697
702,17.650763700677526
703,17.57642381611721
704,17.677667885511905
705,17.678454300261514
706,17.708374076162933
707,17.671852056164052
708,17.650461729715975
709,17.627727406712737
710,17.63658599581864
711,17.692851340288936
712,17.66934538664827
713,17.69141463559955
714,17.669977543366798
715,17.67450721450607
716,17.670821551559186
717,17.691334376396114
718,17.659220847282413
719,17.627212491986302
720,17.664994573707553
721,17.68193418539591
722,17.670412492398018
723,17.64475631679387
724,17.667844761055985
725,17.670711063592808
726,17.703095719629925
727,17.663116442065224
728,17.621607404021013
729,17.762070077137956
730,17.6839661512021
731,17.739278259976125
732,17.63429234872315
733,17.701460582911903
734,17.624075355724766
735,17.676654295277846
736,17.69834505066569
737,17.647386180883352
738,17.62913420650371
739,17.658537082826857
740,17.650115686461252
741,17.722303037476323
742,17.66475812103937
743,17.663113134946055
744,17.72556781581832
745,17.72037808377535
746,17.65370854608607
747,17.695958412246668
748,17.665283936566404
749,17.657623870303887
750,17.63291500002522
751,17.636821256906092
752,17.668692529984167
753,17.697767569703583
754,17.6512693142819
755,17.689040361267544
756,17.744231511128113
757,17.654286527624855
758,17.75561083177659
759,17.697936425695204
760,17.734352270028264
761,17.692037214904747
762,17.68148516242598
763,17.689136380467644
764,17.715922111428522
765,17.662263418561228
766,17.717703789191223
767,17.687106650718544
768,17.658363698953252
769,17.653521682289337
770,17.69245505514707
771,17.631774149596314
772,17.729446494103048
773,17.71703321957068
774,17.701456478813604
775,17.670794310548775
776,17.743445307848084
777,17.641157074337254
778,17.670681204428877
779,17.708641025321135
780,17.658063896236012
781,17.679878385281608
782,17.649302566363506
783,17.70955673448389
784,17.70058335190249
785,17.77811716179755
786,17.67527014766701
787,17.76383716562767
788,17.66619254124801
